"";"x1";"x2"
"1";0,996221562143584;50,1551980860698
"2";0,796647021937715;50,1282793382045
"3";0,935353579689105;49,9101201913302
"4";0,847379382714305;49,9644695305276
"5";0,868273015914311;50,0579837338229
"6";0,994220126845459;49,8269078347168
"7";0,888519139466009;49,9567547019392
"8";0,975110810956011;50,0648033288697
"9";0,979528539107601;49,952396417728
"10";0,90147854054524;50,0373873002824
"11";0,869659557721129;49,9320967935025
"12";0,949670579917547;50,025905626088
"13";0,974673514287284;50,0513502789693
"14";0,786054248282631;50,0335578493342
"15";0,877725178809602;49,7938345317681
"16";0,966176675665588;49,953080608491
"17";0,911026796475982;49,9691210944475
"18";0,609458944766826;49,9166275217274
"19";0,783145368646961;50,0909628412418
"20";0,865221256035734;50,1069308474514
"21";0,930285883808726;50,1422434769956
"22";0,638830591862107;50,1041376554034
"23";0,809512720355408;49,9710583709236
"24";0,984132855833265;50,0391601788153
"25";0,997934961145627;49,982778117753
"26";0,943714786070255;50,0449879650687
"27";0,93112421768695;49,8918198074594
"28";0,900549815602351;50,0017035754777
"29";0,597703794371229;50,075299135225
"30";0,818980761739137;49,9441969328057
"31";0,87938326054062;49,9943492068339
"32";0,906420587265913;49,9019105088786
"33";0,959447629098942;49,969076401482
"34";0,998941623566028;50,062067981441
"35";0,949763057489326;50,0750890884186
"36";0,95283542445704;50,2179589493263
"37";0,823791463660339;49,8010806651595
"38";0,938203481422504;50,1090451882539
"39";0,956421940175792;49,9689898655054
"40";0,91234956268121;50,0734391817457
"41";0,999004232906113;50,1321768123887
"42";0,966889329671434;49,9831108658577
"43";0,949840778278399;50,061340629954
"44";0,677871394777114;49,936481464349
"45";0,625649120832668;49,9687165929829
"46";0,967907871090331;49,938668532684
"47";0,906345575377159;49,9099791769762
"48";0,80975722224131;50,0458500768985
"49";0,478004409678612;49,995826251997
"50";0,857543209643694;49,9816490957572
"51";0,690706433177143;49,9054526831754
"52";0,973435901626293;49,9926710206797
"53";0,989160453497932;49,9359310642566
"54";0,92397596712762;50,1088429201736
"55";0,725296638796781;50,1922743833602
"56";0,978248733974283;50,0102916041521
"57";0,863116337026254;49,7328959981845
"58";0,898112656686555;50,1537260147334
"59";0,922690079755978;50,110496831903
"60";0,781848028238199;49,9346252332145
"61";0,908994340871367;50,0287275521231
"62";0,882117947352608;50,0300821894193
"63";0,773585837302186;50,0454420951875
"64";0,92371095484817;50,0123963763891
"65";0,955737803586142;50,0206233026044
"66";0,913519990435083;50,0870353292274
"67";0,953645413918124;49,8501666687123
"68";0,907077204158616;49,9667446917734
"69";0,958411508060416;49,899404745948
"70";0,951678867011989;49,9591675525255
"71";0,969675211677467;49,7401672978974
"72";0,921236651218894;49,9591787734892
"73";0,92194079893672;50,0794387196351
"74";0,772010482492181;49,9690434140274
"75";0,890503975507334;49,9845992975592
"76";0,90719747083331;50,0543918696863
"77";0,908404447411227;49,9945550697551
"78";0,63643091077986;49,8165519967784
"79";0,981525708417856;49,9669022119617
"80";0,968817020346096;50,1035914241209
"81";0,882008801162751;49,9422757626694
"82";0,815344945302558;50,0794380195418
"83";0,933941382259891;50,1085981563106
"84";0,953516256575044;50,0049388757264
"85";0,94605490423593;49,9511804377573
"86";0,992213701248118;49,9064959090484
"87";0,911117586195032;49,8555905874987
"88";0,945153033572913;49,9072942405863
"89";0,879423483709239;49,9082864475478
"90";0,943034945938531;49,9953866094963
"91";0,992587683858284;50,0421486932518
"92";0,908646982136923;49,9682855841919
"93";0,840364311367771;49,9688559835466
"94";0,917200792534044;49,9529521538474
"95";0,894977644368875;49,9216532312636
"96";0,834199359056623;49,8751055601423
"97";0,971828176512883;49,979136071477
"98";0,992505423559722;49,9985353379105
"99";0,984123873518349;50,0464159321336
"100";0,988177310221403;49,8314901696494
"101";0,984181905939481;49,9631183325508
"102";0,747948749024073;50,1632745882262
"103";0,887029788143306;49,9859004498287
"104";0,875842482371649;50,1135254214446
"105";0,858271418316034;50,0129088136259
"106";0,952841584494402;50,1488339530301
"107";0,984501867541145;50,0512571021953
"108";0,86857382458218;50,0638418668567
"109";0,967065050618231;49,8554421823897
"110";0,908450058490753;50,0387220022361
"111";0,922863526658333;49,9904016672345
"112";0,842125562303077;50,1572565724989
"113";0,855613920153909;50,055709945693
"114";0,97996857850994;49,9003973126538
"115";0,914015133364838;49,8990492033603
"116";0,968664323457646;50,1155734297387
"117";0,296691443754856;49,9507791110845
"118";0,968194627146309;49,9852355217309
"119";0,798996045721377;49,9773977569307
"120";0,984292785967046;50,1320034184772
"121";0,899616554843578;50,0117009973039
"122";0,962845914322093;49,9327710104802
"123";0,83867701661459;49,9282857287548
"124";0,926202530414335;49,9405047604926
"125";0,991520103720764;50,007137501147
"126";0,933202300659318;49,8197939308914
"127";0,905029257037454;50,0330500497381
"128";0,674639053179638;49,939868998677
"129";0,930309994232254;49,9419252060224
"130";0,946252600728568;50,1346207491209
"131";0,814050040406108;50,197830019266
"132";0,808412420152917;50,0476531404579
"133";0,891706863325672;50,0625002672129
"134";0,997920525806161;50,1103729057487
"135";0,95217414033476;50,0551124891667
"136";0,981187144327574;50,1230555297845
"137";0,914922878113205;49,8917290901221
"138";0,973102988941906;49,8476087363356
"139";0,824291476725369;49,973761340298
"140";0,886203059354082;49,9854024431873
"141";0,977311826944564;50,1018021109399
"142";0,999548675722178;49,973869502234
"143";0,87106240183488;50,1238645228181
"144";0,949981402108249;49,9927952535923
"145";0,970342158868207;50,0001749880256
"146";0,882045295339793;49,9610154710052
"147";0,908448443691436;50,2705433476076
"148";0,96342763051255;49,98983791193
"149";0,772154189522693;49,8760066299042
"150";0,926459691257346;50,024317516785
"151";0,801582749552967;49,8975420970213
"152";0,931081362455399;49,8847424766758
"153";0,968915761092593;49,9418057654769
"154";0,96824407889644;49,7046672134996
"155";0,893119727730827;50,0624477316394
"156";0,97961370796608;50,108181288191
"157";0,867979008006317;50,0489689388809
"158";0,809732535234687;50,0735891818588
"159";0,693477811574598;49,8516369932709
"160";0,796270176733133;50,076628998062
"161";0,775534386254867;50,0091071424519
"162";0,999045170073496;50,0667602801461
"163";0,952843856696176;49,8598603121054
"164";0,939839046732272;50,0782730588709
"165";0,86321704822928;49,9833365892453
"166";0,841249389427753;50,135248249388
"167";0,922552812814473;50,016046396407
"168";0,813357980240458;50,0623554848559
"169";0,860513530584185;49,9987300347947
"170";0,76239649997271;50,047365272128
"171";0,967844153086297;49,8825832875278
"172";0,976399841725937;49,8234563867863
"173";0,956729213273942;49,8433211894252
"174";0,934229767582567;49,9213034804622
"175";0,905156319426941;49,9481986388531
"176";0,934617275861454;50,1071679178575
"177";0,908427384186708;50,0616561629549
"178";0,959819218762527;50,0269689515836
"179";0,838163533512966;50,1455113102474
"180";0,990097707287825;50,0959448276207
"181";0,845716692781023;50,0192946915464
"182";0,745355257021428;50,1354610260569
"183";0,985193885671741;49,9291880343863
"184";0,935101393467927;49,9912561600424
"185";0,69691154670617;50,0846158034772
"186";0,752747937403209;50,0737893454084
"187";0,729085256170179;49,9478402090976
"188";0,900611770458023;50,2123807094087
"189";0,619363324792579;50,0532035487389
"190";0,966068643156328;50,3358687054986
"191";0,919655011160468;49,9295210557384
"192";0,876823700573533;50,042918158156
"193";0,883295317446261;50,0834960332991
"194";0,963891986344548;49,8470361928928
"195";0,925563677036356;50,1193746755769
"196";0,773244552805743;49,8910097024887
"197";0,857975733307717;49,9468427263505
"198";0,94843425978091;50,1777882119743
"199";0,992877656471417;50,0176312503878
"200";0,998790529301916;49,9486409918205
"201";0,966726588789764;49,928751088394
"202";0,710516988105997;49,8096166420068
"203";0,985792345215902;49,813525772564
"204";0,89586796833072;50,2307403879437
"205";0,992452876009794;50,0835707799723
"206";0,888005934582294;49,8665951385448
"207";0,998480414703745;49,8475385620974
"208";0,94042376517385;49,9623677269953
"209";0,935190075203733;50,0378459341329
"210";0,996937522552088;49,9565846017259
"211";0,968031775245611;49,8932928733556
"212";0,977173748835066;50,0527029795173
